emp_no,first_name,last_name,birth_date,title,from_date,to_date
46943,Pasqua,Maraist,1965-01-31,Senior Engineer,1993-12-06,9999-01-01
46943,Pasqua,Maraist,1965-01-31,Engineer,1993-12-06,9999-01-01
47016,Toong,Litecky,1965-01-03,Staff,1989-03-01,9999-01-01
47016,Toong,Litecky,1965-01-03,Senior Staff,1989-03-01,9999-01-01
47702,Juyoung,Vieri,1965-01-21,Staff,1991-08-12,9999-01-01
47262,Gonzalo,Binkley,1965-01-10,Senior Engineer,1985-08-16,9999-01-01
47262,Gonzalo,Binkley,1965-01-10,Engineer,1985-08-16,9999-01-01
47515,Naraig,Jenevein,1965-01-26,Senior Engineer,1987-01-18,9999-01-01
47702,Juyoung,Vieri,1965-01-21,Senior Staff,1991-08-12,9999-01-01
47708,Edwin,Haldar,1965-01-05,Senior Staff,1995-07-12,9999-01-01
48275,Sariel,Massonet,1965-01-29,Staff,1987-11-20,9999-01-01
48275,Sariel,Massonet,1965-01-29,Senior Staff,1987-11-20,9999-01-01
48690,Hitomi,Schaap,1965-01-12,Staff,1999-09-27,9999-01-01
48947,Filipp,Akaboshi,1965-01-05,Senior Staff,1992-05-20,9999-01-01
48882,Leen,Lamparter,1965-01-28,Senior Engineer,1993-06-07,9999-01-01
48882,Leen,Lamparter,1965-01-28,Engineer,1993-06-07,9999-01-01
48904,Yuichiro,Malabarba,1965-01-23,Staff,1994-03-07,9999-01-01
48904,Yuichiro,Malabarba,1965-01-23,Senior Staff,1994-03-07,9999-01-01
49010,Kazuhisa,Benantar,1965-01-16,Staff,1990-03-30,9999-01-01
49010,Kazuhisa,Benantar,1965-01-16,Senior Staff,1990-03-30,9999-01-01
49010,Kazuhisa,Benantar,1965-01-16,Staff,1989-10-23,1990-03-30
49010,Kazuhisa,Benantar,1965-01-16,Senior Staff,1989-10-23,1990-03-30
49017,Filipp,Flanders,1965-01-07,Senior Engineer,1990-11-26,9999-01-01
49017,Filipp,Flanders,1965-01-07,Engineer,1990-11-26,9999-01-01
50293,Xinan,Rindone,1965-01-26,Engineer,1996-10-08,9999-01-01
49119,Lena,Peek,1965-01-09,Senior Engineer,1991-05-16,9999-01-01
49119,Lena,Peek,1965-01-09,Engineer,1991-05-16,9999-01-01
49177,Tze,Bach,1965-01-03,Engineer,1999-03-09,9999-01-01
49464,Siddarth,Cappelletti,1965-01-14,Staff,1999-09-10,9999-01-01
49477,Baocai,Leaver,1965-01-14,Senior Staff,1998-08-05,9999-01-01
50360,Sumali,Kushner,1965-01-18,Engineer,1999-10-30,2001-10-29
50311,Mooi,Stafford,1965-01-24,Senior Engineer,1996-10-06,9999-01-01
50587,Slavian,Yemenis,1965-01-26,Technique Leader,1993-08-06,1994-11-18
50453,Aron,Harbusch,1965-01-12,Staff,1997-10-02,9999-01-01
50670,Boguslaw,Snedden,1965-01-30,Staff,1985-02-20,9999-01-01
50670,Boguslaw,Snedden,1965-01-30,Senior Staff,1985-02-20,9999-01-01
50831,Marie,Khalid,1965-01-06,Senior Engineer,1996-06-11,9999-01-01
50831,Marie,Khalid,1965-01-06,Senior Engineer,1990-10-27,1996-06-11
51057,Theirry,Albarhamtoshy,1965-01-29,Staff,1991-09-27,9999-01-01
51057,Theirry,Albarhamtoshy,1965-01-29,Senior Staff,1991-09-27,9999-01-01
51060,Youngkon,Rohrbach,1965-01-15,Senior Engineer,1989-10-20,9999-01-01
51036,Chriss,Fasbender,1965-01-29,Staff,1995-05-23,9999-01-01
51060,Youngkon,Rohrbach,1965-01-15,Engineer,1989-10-20,9999-01-01
51118,Fumiko,Mundy,1965-01-17,Staff,1998-09-22,2001-08-20
51142,Rosine,Lakshmanan,1965-01-29,Senior Engineer,1986-01-31,9999-01-01
51142,Rosine,Lakshmanan,1965-01-29,Engineer,1986-01-31,9999-01-01
52038,Chikako,Armand,1965-01-13,Senior Engineer,1985-05-18,9999-01-01
51502,Slavian,Munawer,1965-01-29,Senior Staff,1999-08-06,2001-09-04
51868,Remmert,Munke,1965-01-19,Assistant Engineer,1991-09-22,1998-05-19
52040,Phule,Heijenga,1965-01-14,Staff,1992-02-22,1996-12-08
52040,Phule,Heijenga,1965-01-14,Senior Staff,1992-02-22,1996-12-08
52040,Phule,Heijenga,1965-01-14,Staff,1996-12-08,9999-01-01
52040,Phule,Heijenga,1965-01-14,Senior Staff,1996-12-08,9999-01-01
52283,Trygve,Krupka,1965-01-20,Staff,1994-03-11,9999-01-01
52283,Trygve,Krupka,1965-01-20,Senior Staff,1994-03-11,9999-01-01
52590,Jouni,Munoz,1965-01-21,Staff,1996-10-07,9999-01-01
52386,Adas,Denti,1965-01-28,Staff,1986-05-30,9999-01-01
52386,Adas,Denti,1965-01-28,Senior Staff,1986-05-30,9999-01-01
52590,Jouni,Munoz,1965-01-21,Senior Staff,1996-10-07,9999-01-01
52590,Jouni,Munoz,1965-01-21,Staff,1995-11-26,1996-10-07
52590,Jouni,Munoz,1965-01-21,Senior Staff,1995-11-26,1996-10-07
52599,Augustine,Mungall,1965-01-25,Senior Engineer,1987-08-31,1994-01-13
52639,Arup,Colorni,1965-01-09,Senior Staff,1996-02-05,9999-01-01
52599,Augustine,Mungall,1965-01-25,Engineer,1987-08-31,1994-01-13
52599,Augustine,Mungall,1965-01-25,Senior Engineer,1994-01-13,9999-01-01
52599,Augustine,Mungall,1965-01-25,Engineer,1994-01-13,9999-01-01
52770,Shugo,Yurek,1965-01-31,Staff,1992-08-28,9999-01-01
52770,Shugo,Yurek,1965-01-31,Senior Staff,1992-08-28,9999-01-01
52778,Alain,Penn,1965-01-15,Technique Leader,1986-05-03,9999-01-01
53088,Mechthild,Lamma,1965-01-25,Senior Engineer,1986-05-19,1993-06-03
52956,Khalil,Picci,1965-01-31,Senior Engineer,1987-03-21,1998-11-24
52956,Khalil,Picci,1965-01-31,Engineer,1987-03-21,1998-11-24
52956,Khalil,Picci,1965-01-31,Senior Engineer,1998-11-24,9999-01-01
52956,Khalil,Picci,1965-01-31,Engineer,1998-11-24,9999-01-01
52970,Lobel,Werthner,1965-01-22,Senior Engineer,1988-03-17,9999-01-01
52970,Lobel,Werthner,1965-01-22,Engineer,1988-03-17,9999-01-01
53088,Mechthild,Lamma,1965-01-25,Engineer,1986-05-19,1993-06-03
53431,Sham,Vasanthakumar,1965-01-12,Senior Staff,1985-10-24,1993-05-24
53278,Premsyl,Lortz,1965-01-31,Staff,1993-02-01,9999-01-01
53278,Premsyl,Lortz,1965-01-31,Senior Staff,1993-02-01,9999-01-01
53314,Eberhardt,Carrera,1965-01-06,Staff,1999-02-23,9999-01-01
53431,Sham,Vasanthakumar,1965-01-12,Senior Staff,1993-05-24,9999-01-01
53746,Manu,Erva,1965-01-21,Staff,1989-03-17,1993-04-29
53499,Zdislav,Mandelberg,1965-01-20,Senior Engineer,1994-09-11,9999-01-01
53499,Zdislav,Mandelberg,1965-01-20,Engineer,1994-09-11,9999-01-01
53597,Jiafu,Marchegay,1965-01-30,Senior Engineer,1985-03-02,9999-01-01
53597,Jiafu,Marchegay,1965-01-30,Engineer,1985-03-02,9999-01-01
53891,Olivera,Pargaonkar,1965-01-23,Staff,1989-03-13,1992-03-29
53924,Arnould,Gaughan,1965-01-27,Senior Engineer,1991-01-23,9999-01-01
53874,Bodo,Schade,1965-01-23,Staff,1986-02-14,9999-01-01
53874,Bodo,Schade,1965-01-23,Senior Staff,1986-02-14,9999-01-01
53924,Arnould,Gaughan,1965-01-27,Engineer,1991-01-23,9999-01-01
54795,Sumant,Nergos,1965-01-29,Staff,1994-03-02,9999-01-01
54198,Shaowen,Segond,1965-01-01,Senior Engineer,1986-01-06,9999-01-01
54198,Shaowen,Segond,1965-01-01,Engineer,1986-01-06,9999-01-01
54632,Etsuo,Serot,1965-01-19,Staff,1989-06-14,9999-01-01
54632,Etsuo,Serot,1965-01-19,Senior Staff,1989-06-14,9999-01-01
54795,Sumant,Nergos,1965-01-29,Senior Staff,1994-03-02,9999-01-01
54795,Sumant,Nergos,1965-01-29,Staff,1993-05-07,1994-03-02
54795,Sumant,Nergos,1965-01-29,Senior Staff,1993-05-07,1994-03-02
54800,Breannda,Cangellaris,1965-01-13,Staff,2000-01-27,9999-01-01
55121,Toshiko,Alblas,1965-01-12,Engineer,1995-07-20,1996-07-23
55640,Adit,Syrotiuk,1965-01-25,Senior Engineer,1993-07-16,9999-01-01
55640,Adit,Syrotiuk,1965-01-25,Engineer,1993-07-16,9999-01-01
55670,Ulf,Ranft,1965-01-30,Senior Staff,1990-03-25,1996-02-26
55670,Ulf,Ranft,1965-01-30,Senior Staff,1996-02-26,1996-05-17
55687,Shih,Lindqvist,1965-01-02,Senior Engineer,1995-03-29,9999-01-01
56209,Remzi,Douceur,1965-01-19,Senior Engineer,1992-12-01,9999-01-01
55799,Jianwen,Litzler,1965-01-23,Senior Engineer,1987-06-17,9999-01-01
55799,Jianwen,Litzler,1965-01-23,Engineer,1987-06-17,9999-01-01
55857,Adin,Scallan,1965-01-18,Staff,1987-09-15,9999-01-01
55857,Adin,Scallan,1965-01-18,Senior Staff,1987-09-15,9999-01-01
56105,Makato,Remmers,1965-01-11,Senior Engineer,1989-04-16,9999-01-01
56105,Makato,Remmers,1965-01-11,Engineer,1989-04-16,9999-01-01
56209,Remzi,Douceur,1965-01-19,Engineer,1992-12-01,9999-01-01
56829,Nagui,Gruenwald,1965-01-09,Engineer,1995-12-24,1997-06-14
56415,Sigeru,Nivat,1965-01-30,Staff,1991-10-24,9999-01-01
56415,Sigeru,Nivat,1965-01-30,Senior Staff,1991-10-24,9999-01-01
56428,Olivera,Hanabata,1965-01-27,Staff,1986-11-10,9999-01-01
56428,Olivera,Hanabata,1965-01-27,Senior Staff,1986-11-10,9999-01-01
56682,Roded,Picco,1965-01-28,Assistant Engineer,1993-11-06,9999-01-01
56829,Nagui,Gruenwald,1965-01-09,Engineer,1997-06-14,9999-01-01
56847,Menkae,Chinin,1965-01-14,Senior Engineer,1989-08-19,1998-08-27
56847,Menkae,Chinin,1965-01-14,Senior Engineer,1998-08-27,9999-01-01
58141,Bezalel,Karner,1965-01-05,Staff,1994-09-27,9999-01-01
57934,Sanjoy,Boudaillier,1965-01-25,Senior Engineer,1989-12-27,9999-01-01
57934,Sanjoy,Boudaillier,1965-01-25,Engineer,1989-12-27,9999-01-01
57982,Paloma,Benzaken,1965-01-29,Senior Staff,1989-10-17,1998-09-11
58147,Shigenori,Sullins,1965-01-09,Senior Staff,1988-02-24,9999-01-01
58384,Mariusz,Vural,1965-01-22,Senior Engineer,1993-11-14,9999-01-01
58217,Kiyotoshi,Kusalik,1965-01-30,Engineer,1998-11-19,1999-06-26
58384,Mariusz,Vural,1965-01-22,Engineer,1993-11-14,9999-01-01
58601,Sungwon,Asser,1965-01-06,Staff,2000-01-27,2000-04-01
58454,Ziya,Zambonelli,1965-01-25,Engineer,1999-06-29,9999-01-01
58990,Palash,Trelles,1965-01-04,Engineer,1998-11-18,9999-01-01
58497,Yechiam,Cairo,1965-01-22,Senior Staff,2000-10-21,9999-01-01
58497,Yechiam,Cairo,1965-01-22,Senior Staff,1996-07-12,2000-10-21
58819,Gennady,Liesche,1965-01-04,Senior Staff,1987-12-02,9999-01-01
59195,Ronnie,Pollock,1965-01-08,Technique Leader,1990-06-19,9999-01-01
59329,Zissis,Bazzichi,1965-01-15,Staff,1987-02-07,1991-01-25
59640,Zita,Hiltgen,1965-01-18,Staff,1999-01-26,9999-01-01
59661,Saeko,Baik,1965-01-09,Staff,1997-10-11,1999-08-15
59661,Saeko,Baik,1965-01-09,Staff,1996-05-23,1997-10-11
59869,Zsolt,Riefers,1965-02-01,Staff,1987-09-25,9999-01-01
59869,Zsolt,Riefers,1965-02-01,Senior Staff,1987-09-25,9999-01-01
59966,Steen,Salvesen,1965-01-28,Technique Leader,1993-02-03,9999-01-01
60000,Heekeun,Emmart,1965-01-16,Engineer,1995-09-23,9999-01-01
60000,Heekeun,Emmart,1965-01-16,Assistant Engineer,1995-09-23,9999-01-01
60238,Erzsebet,Claffy,1965-01-23,Staff,1999-02-19,9999-01-01
60091,Surveyors,Bade,1965-02-01,Staff,1990-04-11,9999-01-01
60091,Surveyors,Bade,1965-02-01,Senior Staff,1990-04-11,9999-01-01
60238,Erzsebet,Claffy,1965-01-23,Staff,1997-03-03,1999-02-19
60559,Jeanna,Stemann,1965-01-19,Senior Engineer,1988-08-29,9999-01-01
60559,Jeanna,Stemann,1965-01-19,Engineer,1988-08-29,9999-01-01
60821,Moty,Mersereau,1965-01-02,Staff,1991-09-03,9999-01-01
60821,Moty,Mersereau,1965-01-02,Senior Staff,1991-09-03,9999-01-01
60875,Rildo,Masaki,1965-01-21,Senior Engineer,1990-01-14,9999-01-01
60875,Rildo,Masaki,1965-01-21,Engineer,1990-01-14,9999-01-01
60845,Bedir,Siegrist,1965-01-14,Engineer,1997-05-13,9999-01-01
61377,Dannz,Ohori,1965-01-01,Staff,1997-04-13,9999-01-01
60959,Tetsushi,Sridhar,1965-01-09,Staff,1989-10-19,9999-01-01
60959,Tetsushi,Sridhar,1965-01-09,Senior Staff,1989-10-19,9999-01-01
60959,Tetsushi,Sridhar,1965-01-09,Staff,1989-01-12,1989-10-19
60959,Tetsushi,Sridhar,1965-01-09,Senior Staff,1989-01-12,1989-10-19
61147,Leszek,Werthner,1965-01-30,Staff,1999-03-03,9999-01-01
61253,Cheong,Uhrik,1965-01-09,Senior Engineer,1996-06-04,2002-05-09
61253,Cheong,Uhrik,1965-01-09,Engineer,1996-06-04,2002-05-09
61253,Cheong,Uhrik,1965-01-09,Senior Engineer,2002-05-09,9999-01-01
61253,Cheong,Uhrik,1965-01-09,Engineer,2002-05-09,9999-01-01
61377,Dannz,Ohori,1965-01-01,Senior Staff,1997-04-13,9999-01-01
61377,Dannz,Ohori,1965-01-01,Staff,1988-01-18,1997-04-13
61377,Dannz,Ohori,1965-01-01,Senior Staff,1988-01-18,1997-04-13
61680,Hauke,Templeman,1965-01-24,Staff,1991-10-23,1999-02-21
61541,Kasidit,Papsdorf,1965-01-08,Senior Engineer,1993-08-17,9999-01-01
61541,Kasidit,Papsdorf,1965-01-08,Engineer,1993-08-17,9999-01-01
61873,Woody,Rusmann,1965-01-19,Engineer,1993-02-26,9999-01-01
61873,Woody,Rusmann,1965-01-19,Assistant Engineer,1993-02-26,9999-01-01
61983,Sastry,Reeken,1965-01-18,Staff,1990-07-24,1992-05-17
62167,Mihalis,Haldar,1965-01-25,Senior Engineer,1998-05-11,2001-02-03
62033,Heeju,Cappelli,1965-01-24,Senior Engineer,1987-01-15,9999-01-01
62033,Heeju,Cappelli,1965-01-24,Engineer,1987-01-15,9999-01-01
62046,Karlis,Nanard,1965-01-31,Senior Engineer,1992-09-19,9999-01-01
62046,Karlis,Nanard,1965-01-31,Engineer,1992-09-19,9999-01-01
62245,Adel,Bressoud,1965-01-01,Engineer,1995-08-30,9999-01-01
63419,Hiroyasu,Seuren,1965-01-14,Senior Engineer,1989-03-05,9999-01-01
62384,Akeel,Litzler,1965-01-02,Senior Staff,1999-10-23,2001-12-21
63294,Tetsushi,Tanemo,1965-01-23,Senior Engineer,1997-03-01,9999-01-01
63294,Tetsushi,Tanemo,1965-01-23,Engineer,1997-03-01,9999-01-01
63441,Hinrich,Scallan,1965-01-15,Staff,1999-04-04,9999-01-01
63444,Padma,Peres,1965-01-19,Staff,1985-02-20,1994-12-22
63444,Padma,Peres,1965-01-19,Senior Staff,1985-02-20,1994-12-22
63706,Sedat,Itzigehl,1965-01-26,Engineer,1997-07-31,9999-01-01
63566,Heekeun,Slaats,1965-01-31,Senior Staff,1999-01-12,9999-01-01
63631,Falguni,Cherinka,1965-01-22,Senior Engineer,1986-09-08,1987-10-15
63631,Falguni,Cherinka,1965-01-22,Senior Engineer,1987-10-15,9999-01-01
64023,Laurentiu,Benzmuller,1965-01-11,Senior Engineer,1999-11-08,9999-01-01
64632,Zsolt,Brender,1965-01-07,Senior Staff,1996-02-21,9999-01-01
64209,Golgen,Schoegge,1965-01-24,Senior Staff,1988-02-26,9999-01-01
64431,Faiza,Zongker,1965-01-25,Technique Leader,1995-12-10,2001-12-03
64487,Tsutomu,Rebaine,1965-01-27,Senior Engineer,1986-09-17,9999-01-01
64487,Tsutomu,Rebaine,1965-01-27,Engineer,1986-09-17,9999-01-01
64532,Atilio,Segond,1965-01-23,Senior Engineer,1990-11-29,9999-01-01
64532,Atilio,Segond,1965-01-23,Engineer,1990-11-29,9999-01-01
65171,Jeane,Tasistro,1965-01-25,Technique Leader,1994-07-06,9999-01-01
64790,Shin,Piveteau,1965-01-29,Senior Engineer,1985-04-19,9999-01-01
64790,Shin,Piveteau,1965-01-29,Engineer,1985-04-19,9999-01-01
64828,Krister,Pappas,1965-01-27,Staff,1999-09-30,9999-01-01
64984,Eldridge,Eldridge,1965-01-06,Senior Engineer,1986-06-24,1994-08-04
64984,Eldridge,Eldridge,1965-01-06,Engineer,1986-06-24,1994-08-04
64984,Eldridge,Eldridge,1965-01-06,Senior Engineer,1994-08-04,9999-01-01
64984,Eldridge,Eldridge,1965-01-06,Engineer,1994-08-04,9999-01-01
65013,Chandrasekaran,Peral,1965-01-03,Senior Engineer,1985-02-28,2001-12-14
65013,Chandrasekaran,Peral,1965-01-03,Engineer,1985-02-28,2001-12-14
65883,Patricia,Pepe,1965-01-07,Staff,1991-04-19,9999-01-01
65539,Aksel,Picaronny,1965-01-23,Senior Engineer,1991-01-27,9999-01-01
65539,Aksel,Picaronny,1965-01-23,Engineer,1991-01-27,9999-01-01
65998,Mandell,Alameldin,1965-01-09,Staff,1989-04-08,9999-01-01
65998,Mandell,Alameldin,1965-01-09,Senior Staff,1989-04-08,9999-01-01
65883,Patricia,Pepe,1965-01-07,Senior Staff,1991-04-19,9999-01-01
66530,Dung,Leaver,1965-01-29,Staff,1998-04-04,9999-01-01
66382,Domenico,Candan,1965-01-04,Engineer,1997-07-13,9999-01-01
66702,Deniz,Thibadeau,1965-02-01,Senior Engineer,1994-09-27,9999-01-01
66643,Jianhao,Tomescu,1965-01-18,Engineer,1996-08-26,9999-01-01
66702,Deniz,Thibadeau,1965-02-01,Engineer,1994-09-27,9999-01-01
66757,Yonghong,Baig,1965-01-16,Staff,1999-04-10,9999-01-01
66807,Aiman,Rosaz,1965-01-21,Senior Engineer,1990-05-22,9999-01-01
66807,Aiman,Rosaz,1965-01-21,Engineer,1990-05-22,9999-01-01
67320,Sadok,Lorys,1965-01-18,Senior Staff,1987-05-10,9999-01-01
67548,Fumitaka,Roohalamini,1965-01-11,Staff,1998-06-27,9999-01-01
67934,Aiman,Gargeya,1965-01-07,Senior Engineer,1985-03-07,9999-01-01
67934,Aiman,Gargeya,1965-01-07,Engineer,1985-03-07,9999-01-01
68168,Marl,Thiria,1965-01-14,Staff,1987-03-18,1996-12-31
68022,Kristinn,Pearson,1965-01-12,Staff,1995-05-07,1999-06-26
68168,Marl,Thiria,1965-01-14,Senior Staff,1987-03-18,1996-12-31
68416,Munenori,Debuse,1965-01-27,Senior Engineer,1990-11-08,9999-01-01
68608,Yucai,Seghrouchni,1965-01-26,Senior Engineer,1989-06-09,9999-01-01
68263,Fumiko,Bodoff,1965-01-16,Staff,1991-12-19,1993-07-11
68608,Yucai,Seghrouchni,1965-01-26,Engineer,1989-06-09,9999-01-01
68633,Chinhyun,Rassart,1965-01-28,Senior Engineer,1993-07-29,9999-01-01
68648,Jaques,DiGiano,1965-01-25,Technique Leader,1992-04-01,9999-01-01
69219,Shuky,Redmiles,1965-01-09,Senior Staff,1994-11-19,9999-01-01
69052,Shietung,Shrader,1965-01-26,Senior Staff,1995-08-05,9999-01-01
69219,Shuky,Redmiles,1965-01-09,Senior Staff,1994-07-06,1994-11-19
70469,Tru,Miyakawa,1965-01-12,Staff,1990-09-03,9999-01-01
69867,Miyeon,Rothe,1965-01-22,Staff,1991-04-09,9999-01-01
69867,Miyeon,Rothe,1965-01-22,Senior Staff,1991-04-09,9999-01-01
69878,Chinya,Cooke,1965-01-24,Engineer,1997-01-29,9999-01-01
69936,Lalit,Unni,1965-01-23,Assistant Engineer,1999-01-31,9999-01-01
69936,Lalit,Unni,1965-01-23,Assistant Engineer,1998-12-06,1999-01-31
70469,Tru,Miyakawa,1965-01-12,Senior Staff,1990-09-03,9999-01-01
70780,Behnaam,Angelov,1965-01-27,Assistant Engineer,1995-01-29,1999-07-20
70990,Arumugam,Nitta,1965-01-22,Senior Engineer,1990-03-23,9999-01-01
71066,Domenick,Basart,1965-01-27,Staff,1996-01-05,9999-01-01
71066,Domenick,Basart,1965-01-27,Senior Staff,1996-01-05,9999-01-01
71243,Kinh,Buchter,1965-01-10,Senior Engineer,1986-03-29,9999-01-01
71141,Sajjad,Vitiello,1965-01-02,Staff,1992-02-17,9999-01-01
71141,Sajjad,Vitiello,1965-01-02,Senior Staff,1992-02-17,9999-01-01
71188,Pranjal,Schapiro,1965-01-02,Staff,1986-12-14,9999-01-01
71188,Pranjal,Schapiro,1965-01-02,Senior Staff,1986-12-14,9999-01-01
71243,Kinh,Buchter,1965-01-10,Engineer,1986-03-29,9999-01-01
71334,Cathie,Peck,1965-01-15,Senior Engineer,1993-04-12,2001-03-04
71334,Cathie,Peck,1965-01-15,Engineer,1993-04-12,2001-03-04
71334,Cathie,Peck,1965-01-15,Senior Engineer,2001-03-04,9999-01-01
71334,Cathie,Peck,1965-01-15,Engineer,2001-03-04,9999-01-01
72190,Sajjad,Waeselynck,1965-01-19,Engineer,1999-09-13,9999-01-01
71685,Kristinn,Olano,1965-01-01,Senior Engineer,1989-10-03,9999-01-01
71710,Hitomi,Takanami,1965-01-31,Assistant Engineer,1997-12-15,9999-01-01
71745,Adil,Laventhal,1965-01-02,Engineer,1992-05-13,9999-01-01
71745,Adil,Laventhal,1965-01-02,Assistant Engineer,1992-05-13,9999-01-01
72194,Feiyu,Siepmann,1965-01-26,Senior Engineer,1998-10-01,9999-01-01
72918,Takahira,Szilard,1965-01-22,Staff,1988-01-16,9999-01-01
72232,Naraig,Veldwijk,1965-01-10,Senior Engineer,1989-07-10,9999-01-01
72232,Naraig,Veldwijk,1965-01-10,Engineer,1989-07-10,9999-01-01
72640,Honglan,Hutton,1965-01-24,Senior Engineer,1993-10-04,9999-01-01
72640,Honglan,Hutton,1965-01-24,Engineer,1993-10-04,9999-01-01
72918,Takahira,Szilard,1965-01-22,Senior Staff,1988-01-16,9999-01-01
73076,Froduald,Feldhoffer,1965-01-22,Senior Engineer,1993-03-16,9999-01-01
73743,Anneke,Bernardeschi,1965-01-15,Engineer,1999-11-01,2000-10-15
73233,Shigeo,Merey,1965-01-15,Senior Engineer,1985-07-30,9999-01-01
73516,Qingxiang,Badache,1965-01-14,Senior Engineer,1989-06-25,9999-01-01
73516,Qingxiang,Badache,1965-01-14,Engineer,1989-06-25,9999-01-01
73743,Anneke,Bernardeschi,1965-01-15,Engineer,2000-10-15,9999-01-01
73794,Aiichiro,Castellani,1965-01-26,Engineer,1985-08-26,1987-08-19
74237,Jaihie,Vilarrasa,1965-01-29,Engineer,1992-03-03,2001-06-20
73903,Bartek,Cappello,1965-01-29,Engineer,1988-07-28,1993-01-02
74237,Jaihie,Vilarrasa,1965-01-29,Assistant Engineer,1992-03-03,2001-06-20
74344,Hiroyasu,Provine,1965-02-01,Engineer,1994-11-25,9999-01-01
74200,Holgard,Weiland,1965-01-16,Senior Engineer,1991-09-24,9999-01-01
74598,Kolar,Garigliano,1965-01-07,Senior Staff,1992-05-10,1999-03-07
74800,Yuuichi,Conde,1965-01-25,Senior Engineer,1989-03-08,9999-01-01
74668,Masako,Bonifati,1965-01-01,Senior Staff,1987-04-09,9999-01-01
74800,Yuuichi,Conde,1965-01-25,Engineer,1989-03-08,9999-01-01
74800,Yuuichi,Conde,1965-01-25,Assistant Engineer,1989-03-08,9999-01-01
75113,Zissis,Birch,1965-01-22,Senior Engineer,1994-08-19,2000-07-15
75113,Zissis,Birch,1965-01-22,Engineer,1994-08-19,2000-07-15
75354,Shuky,Jakobus,1965-01-11,Senior Engineer,1986-06-16,9999-01-01
75354,Shuky,Jakobus,1965-01-11,Engineer,1986-06-16,9999-01-01
75420,Clyde,Vrecion,1965-01-09,Engineer,1997-07-03,2000-09-14
75703,Kyoichi,Erman,1965-01-08,Senior Engineer,1996-07-25,9999-01-01
75703,Kyoichi,Erman,1965-01-08,Engineer,1996-07-25,9999-01-01
75760,Jahangir,Radhakrishnan,1965-01-21,Technique Leader,1991-04-19,1993-12-29
76201,Arif,Preusig,1965-01-10,Senior Engineer,1992-04-02,9999-01-01
75888,Marsal,Otillio,1965-01-31,Staff,1994-01-23,1999-09-16
76178,Chiradeep,Meriste,1965-01-19,Senior Engineer,1988-05-23,1997-06-25
76189,Kolar,Hinsberger,1965-01-02,Senior Engineer,1986-10-20,9999-01-01
76189,Kolar,Hinsberger,1965-01-02,Engineer,1986-10-20,9999-01-01
76417,Parviz,Duclos,1965-01-31,Senior Engineer,1989-12-27,1993-12-31
76847,Mariusz,Weiland,1965-01-20,Senior Engineer,1989-08-16,1994-11-09
76598,Keung,Ferriere,1965-01-24,Engineer,1991-05-13,1995-10-08
76640,Tristan,Mitsuhashi,1965-01-02,Senior Engineer,1994-07-13,9999-01-01
76640,Tristan,Mitsuhashi,1965-01-02,Engineer,1994-07-13,9999-01-01
77157,Tesuro,Nicolson,1965-01-14,Staff,1996-06-01,1999-10-20
77030,Faiza,Garnham,1965-01-02,Technique Leader,1986-03-02,9999-01-01
77815,Ronghao,Picaronny,1965-01-21,Engineer,1993-06-09,9999-01-01
77303,Xinglin,Birge,1965-01-18,Staff,1992-03-05,9999-01-01
77303,Xinglin,Birge,1965-01-18,Senior Staff,1992-03-05,9999-01-01
77647,Niranjan,Schaaf,1965-01-07,Technique Leader,1989-11-05,9999-01-01
77815,Ronghao,Picaronny,1965-01-21,Assistant Engineer,1993-06-09,9999-01-01
78086,Fabrizio,Anick,1965-01-20,Staff,1997-12-16,1998-05-02
78106,Ashish,Ratnaker,1965-01-09,Senior Staff,2000-01-17,9999-01-01
78106,Ashish,Ratnaker,1965-01-09,Senior Staff,1986-11-10,2000-01-17
78171,Teiji,Hinsberger,1965-01-12,Senior Staff,1997-01-25,2002-05-18
78363,Susumu,Fritzsche,1965-01-03,Engineer,1998-06-23,9999-01-01
79043,Katsuo,Hockney,1965-01-24,Technique Leader,1999-11-07,9999-01-01
78469,Leucio,Cappelli,1965-01-28,Staff,1997-08-22,9999-01-01
78871,Conor,Ghandeharizadeh,1965-01-15,Senior Engineer,1985-05-25,9999-01-01
79171,Guiseppe,Ellozy,1965-01-19,Senior Engineer,1991-01-12,9999-01-01
79190,Tsuneo,Servi,1965-01-18,Staff,1999-06-30,2001-06-02
79239,Denny,Griswold,1965-01-07,Senior Engineer,1989-05-18,2001-11-19
79640,Marl,Litzkow,1965-01-26,Staff,1991-10-12,1993-10-22
79310,Jeong,Cunliffe,1965-01-24,Senior Staff,1996-10-27,9999-01-01
79606,Arnd,Peir,1965-01-03,Senior Engineer,1986-12-11,9999-01-01
79722,Make,Remmers,1965-01-17,Staff,1997-08-07,1998-08-08
79763,Sanjoy,Barreiro,1965-01-20,Staff,1988-04-09,9999-01-01
79763,Sanjoy,Barreiro,1965-01-20,Senior Staff,1988-04-09,9999-01-01
79895,Fei,Murtagh,1965-01-30,Senior Staff,1986-01-19,9999-01-01
80203,Shakhar,Baik,1965-01-22,Staff,1993-12-01,9999-01-01
80067,Kazuhisa,Weiland,1965-01-19,Staff,1985-11-09,9999-01-01
80067,Kazuhisa,Weiland,1965-01-19,Senior Staff,1985-11-09,9999-01-01
80745,Rimli,Huttel,1965-01-09,Staff,1989-12-14,1996-11-29
